i	j	x	r	mach	theta	press	temp
17	37	0.299574	0.942022	1.53181	12.204	79.5016	3486.77
18	37	0.30918	0.936805	1.53432	12.213	79.2064	3484.01
19	37	0.318961	0.931514	1.53692	12.2212	78.9023	3481.16
20	37	0.328915	0.926149	1.53961	12.2287	78.5895	3478.22
21	37	0.339041	0.920713	1.54237	12.2354	78.2681	3475.19
22	37	0.349335	0.915208	1.54522	12.2415	77.9383	3472.07
23	37	0.359797	0.909636	1.54815	12.2468	77.6002	3468.87
24	37	0.370424	0.904	1.55116	12.2513	77.2538	3465.57
25	37	0.381214	0.898302	1.55425	12.2552	76.8993	3462.18
26	37	0.392166	0.892542	1.55742	12.2582	76.5367	3458.7
27	37	0.403277	0.886724	1.56068	12.2604	76.1659	3455.14
28	37	0.414547	0.880848	1.56402	12.2618	75.7871	3451.48
29	37	0.425973	0.874918	1.56745	12.2623	75.4001	3447.72
30	37	0.437555	0.868933	1.57096	12.2618	75.005	3443.87
31	37	0.449291	0.862896	1.57456	12.2603	74.6016	3439.93
32	37	0.46118	0.856809	1.57825	12.2578	74.19	3435.88
33	37	0.473221	0.850672	1.58203	12.2542	73.7701	3431.74
34	37	0.485413	0.844488	1.58591	12.2493	73.3417	3427.49
35	37	0.497756	0.838257	1.58988	12.2433	72.9049	3423.14
36	37	0.510247	0.831981	1.59395	12.2359	72.4595	3418.69
37	37	0.522887	0.825661	1.59811	12.2271	72.0056	3414.12
38	37	0.535674	0.819298	1.60238	12.2169	71.543	3409.45
39	37	0.548608	0.812895	1.60675	12.2051	71.0717	3404.66
40	37	0.561688	0.80645	1.61123	12.1918	70.5917	3399.76
41	37	0.574913	0.799968	1.61581	12.1768	70.103	3394.74
42	37	0.588282	0.793447	1.6205	12.16	69.6056	3389.6
43	37	0.601793	0.78689	1.6253	12.1415	69.0996	3384.35
44	37	0.615447	0.780297	1.63021	12.1212	68.5849	3378.98
45	37	0.62924	0.773671	1.63523	12.0989	68.0617	3373.48
46	37	0.643173	0.767012	1.64036	12.0747	67.5301	3367.86
47	37	0.657243	0.760322	1.64561	12.0484	66.9902	3362.12
48	37	0.671449	0.753602	1.65098	12.0202	66.4421	3356.25
49	37	0.685462	0.747007	1.65601	12.0014	65.9316	3350.75
50	37	0.698949	0.740692	1.66036	12.0002	65.4924	3345.99
51	37	0.712523	0.73437	1.6649	11.9943	65.0368	3341.03
52	37	0.725979	0.728134	1.66933	11.9915	64.5948	3336.19
53	37	0.739743	0.721787	1.67413	11.9802	64.1183	3330.94
54	37	0.753368	0.715537	1.67876	11.9737	63.6615	3325.88
55	37	0.767415	0.709126	1.68388	11.9561	63.1597	3320.29
56	37	0.781189	0.702871	1.68867	11.9473	62.6935	3315.07
57	37	0.795366	0.696468	1.69392	11.928	62.1853	3309.34
58	37	0.809586	0.690077	1.69922	11.9084	61.6767	3303.56
59	37	0.823754	0.683743	1.70445	11.8909	61.1774	3297.86
60	37	0.838323	0.677264	1.71014	11.8629	60.6375	3291.65
61	37	0.852657	0.670922	1.71557	11.8418	60.1268	3285.74
62	37	0.867169	0.664534	1.72122	11.816	59.5994	3279.59
63	37	0.882026	0.658028	1.72728	11.7809	59.0379	3272.99
64	37	0.896549	0.6517	1.73297	11.7548	58.5146	3266.81
65	37	0.91127	0.645319	1.73891	11.723	57.9718	3260.34
66	37	0.926317	0.63883	1.74526	11.6818	57.3969	3253.44
67	37	0.941135	0.632471	1.75138	11.6463	56.8473	3246.79
68	37	0.95591	0.626163	1.7575	11.6109	56.3026	3240.15
69	37	0.971035	0.619737	1.76407	11.565	55.7226	3233.03
70	37	0.986265	0.613299	1.77081	11.515	55.1328	3225.72
71	37	1.00091	0.607135	1.77695	11.4787	54.6003	3219.07
72	37	1.016	0.60082	1.78365	11.4291	54.0236	3211.81
73	37	1.03128	0.594451	1.79066	11.3722	53.4266	3204.23
74	37	1.04637	0.588192	1.79753	11.3181	52.8472	3196.82
75	37	1.06112	0.582101	1.8041	11.27	52.2972	3189.71
76	37	1.0762	0.575899	1.81116	11.2103	51.7123	3182.09
77	37	1.09141	0.569675	1.81846	11.1443	51.1137	3174.23
78	37	1.10639	0.563567	1.82564	11.0801	50.531	3166.5
79	37	1.11995	0.558065	1.83201	11.0261	50.0183	3159.64
80	37	1.12321	0.556746	1.83433	10.9869	49.8324	3157.14
81	37	1.12847	0.554615	1.83761	10.9394	49.5716	3153.62
82	37	1.13563	0.55172	1.84168	10.8873	49.2489	3149.25
83	37	1.14411	0.548296	1.84586	10.847	48.9199	3144.76
84	37	1.15473	0.544023	1.85105	10.7976	48.5132	3139.19
85	37	1.16747	0.538909	1.85724	10.74	48.0326	3132.55
86	37	1.18226	0.532992	1.86432	10.6769	47.488	3124.96
87	37	1.19914	0.526269	1.87234	10.6077	46.8784	3116.39
88	37	1.21831	0.518669	1.8815	10.5276	46.1898	3106.6
89	37	1.24009	0.510077	1.89222	10.427	45.3948	3095.16
90	37	1.26486	0.500359	1.90523	10.2866	44.4472	3081.31
91	37	1.29566	0.488333	1.92333	10.0483	43.1575	3062.08
92	37	1.33534	0.472913	1.94844	9.67943	41.4243	3035.51
93	37	1.36804	0.460259	1.96623	9.46789	40.2344	3016.76
94	37	1.40686	0.445305	1.98971	9.1386	38.711	2992.11
95	37	1.44253	0.431621	2.00939	8.8958	37.4749	2971.53
96	37	1.48291	0.416182	2.03346	8.5622	36.0119	2946.48
97	37	1.52194	0.401306	2.05539	8.28103	34.7246	2923.77
98	37	1.56473	0.385042	2.08073	7.93014	33.29	2897.66
99	37	1.60733	0.36888	2.10502	7.60933	31.9665	2872.77
100	37	1.65313	0.351534	2.13207	7.23336	30.55	2845.23
101	37	1.69959	0.33395	2.15883	6.87204	29.2066	2818.15
102	37	1.74897	0.315263	2.18796	6.46524	27.8074	2788.89
103	37	1.79969	0.29606	2.21735	6.06211	26.4596	2759.59
104	37	1.85328	0.27574	2.2489	5.61968	25.0819	2728.4
105	37	1.9088	0.254647	2.28115	5.1729	23.7443	2696.79
106	37	1.96733	0.232342	2.31547	4.69049	22.3954	2663.47
107	37	2.02834	0.208998	2.35087	4.19769	21.0817	2629.46
108	37	2.09266	0.18427	2.38836	3.67111	19.771	2593.82
109	37	2.16007	0.158203	2.42726	3.12938	18.4948	2557.28
110	37	2.23124	0.130494	2.46839	2.55427	17.2329	2519.15
111	37	2.3062	0.10108	2.51124	1.96018	16.0074	2479.95
112	37	2.38554	0.0696653	2.55653	1.33129	14.8052	2439.13
113	37	2.46952	0.0360777	2.60388	0.678924	13.6435	2397.12
114	37	2.55872	0	2.65399	0	12.5122	2353.41

0	38	0.17575	1.01954	1.52902	12.6907	79.8293	3489.82
1	38	0.182434	1.01597	1.53008	12.717	79.7044	3488.65
2	38	0.189321	1.0123	1.53125	12.7421	79.5674	3487.38
3	38	0.196409	1.00853	1.53251	12.7659	79.4184	3485.99
4	38	0.203699	1.00467	1.53389	12.7884	79.2574	3484.49
5	38	0.211191	1.00071	1.53536	12.8097	79.0847	3482.87
6	38	0.218883	0.99665	1.53694	12.8297	78.9003	3481.14
7	38	0.226775	0.992502	1.53862	12.8485	78.7044	3479.3
8	38	0.234866	0.988263	1.5404	12.8662	78.4973	3477.35
9	38	0.243155	0.983934	1.54228	12.8827	78.2792	3475.3
10	38	0.25164	0.979518	1.54425	12.8982	78.0503	3473.13
11	38	0.26032	0.975015	1.54632	12.9127	77.811	3470.87
12	38	0.269192	0.970428	1.54848	12.9263	77.5614	3468.5
13	38	0.278255	0.965758	1.55074	12.9389	77.3018	3466.03
14	38	0.287506	0.961009	1.55308	12.9506	77.0325	3463.46
15	38	0.296945	0.956182	1.55552	12.9614	76.7538	3460.79
16	38	0.306567	0.951279	1.55804	12.9715	76.4659	3458.02
17	38	0.316373	0.946302	1.56065	12.9807	76.169	3455.17
18	38	0.326358	0.941253	1.56335	12.9892	75.8633	3452.21
19	38	0.336521	0.936134	1.56613	12.997	75.5491	3449.17
20	38	0.34686	0.930949	1.56899	13.004	75.2264	3446.03
21	38	0.357372	0.925697	1.57194	13.0102	74.8954	3442.8
22	38	0.368056	0.920383	1.57497	13.0158	74.5563	3439.48
23	38	0.37891	0.915007	1.57808	13.0206	74.2091	3436.07
24	38	0.389931	0.909571	1.58128	13.0246	73.8539	3432.57
25	38	0.401119	0.904077	1.58456	13.0278	73.4907	3428.97
26	38	0.412471	0.898528	1.58792	13.0302	73.1197	3425.28
27	38	0.423986	0.892924	1.59138	13.0318	72.7406	3421.5
28	38	0.435663	0.887267	1.59492	13.0324	72.3537	3417.62
29	38	0.447499	0.881559	1.59854	13.0321	71.9587	3413.65
30	38	0.459495	0.875802	1.60226	13.0307	71.5558	3409.58
31	38	0.471649	0.869996	1.60607	13.0283	71.1448	3405.4
32	38	0.483959	0.864143	1.60998	13.0247	70.7257	3401.13
33	38	0.496426	0.858245	1.61397	13.02	70.2985	3396.75
34	38	0.509048	0.852302	1.61807	13.014	69.863	3392.27
35	38	0.521824	0.846317	1.62226	13.0066	69.4192	3387.67
36	38	0.534754	0.840289	1.62656	12.9979	68.9672	3382.97
37	38	0.547837	0.834221	1.63096	12.9877	68.5067	3378.16
38	38	0.561072	0.828113	1.63546	12.9759	68.0379	3373.23
39	38	0.574458	0.821966	1.64007	12.9626	67.5607	3368.18
40	38	0.587995	0.815782	1.64479	12.9475	67.0751	3363.02
41	38	0.601682	0.809562	1.64961	12.9307	66.5812	3357.74
42	38	0.615517	0.803306	1.65455	12.9122	66.0789	3352.34
43	38	0.6295	0.797017	1.6596	12.8917	65.5684	3346.82
44	38	0.64363	0.790695	1.66477	12.8694	65.0497	3341.17
45	38	0.657904	0.784342	1.67005	12.845	64.523	3335.4
46	38	0.672323	0.777958	1.67545	12.8187	63.9883	3329.51
47	38	0.686883	0.771545	1.68096	12.7903	63.4458	3323.49
48	38	0.701241	0.765254	1.68614	12.7712	62.9398	3317.83
49	38	0.71505	0.759236	1.69064	12.7695	62.5028	3312.92
50	38	0.728952	0.753209	1.69533	12.763	62.0501	3307.81
51	38	0.742732	0.747266	1.6999	12.7595	61.6107	3302.81
52	38	0.756835	0.741215	1.70486	12.7476	61.1382	3297.41
53	38	0.770794	0.735258	1.70964	12.7404	60.6849	3292.2
54	38	0.785195	0.729145	1.71492	12.7222	60.1882	3286.45
55	38	0.799311	0.723184	1.71986	12.7126	59.7261	3281.07
56	38	0.813849	0.717077	1.72527	12.6926	59.2237	3275.18
57	38	0.828433	0.710983	1.73072	12.6722	58.7209	3269.25
58	38	0.842964	0.704943	1.73611	12.6539	58.2274	3263.39
59	38	0.857916	0.698761	1.74196	12.625	57.6949	3257.02
60	38	0.872623	0.692713	1.74755	12.603	57.1907	3250.95
61	38	0.887518	0.686619	1.75336	12.5763	56.6708	3244.64
62	38	0.902777	0.680409	1.75958	12.5403	56.1181	3237.89
63	38	0.917686	0.674373	1.76544	12.5132	55.6025	3231.54
64	38	0.932807	0.668283	1.77155	12.4803	55.0684	3224.92
65	38	0.948271	0.662087	1.77807	12.4382	54.5036	3217.86
66	38	0.963498	0.656017	1.78436	12.4016	53.9635	3211.05
67	38	0.978682	0.649995	1.79064	12.365	53.4283	3204.26
68	38	0.994238	0.643856	1.79738	12.318	52.8595	3196.97
69	38	1.00991	0.637704	1.80429	12.267	52.2818	3189.51
70	38	1.02497	0.631818	1.81059	12.2295	51.7592	3182.71
71	38	1.04049	0.625783	1.81747	12.1787	51.1946	3175.3
72	38	1.05622	0.619692	1.82465	12.1207	50.6108	3167.56
73	38	1.07176	0.613708	1.83168	12.0654	50.0444	3159.99
74	38	1.08694	0.607885	1.83843	12.016	49.5064	3152.74
75	38	1.10249	0.60195	1.84566	11.9551	48.9354	3144.97
76	38	1.11816	0.595992	1.85313	11.888	48.3516	3136.96
77	38	1.13362	0.590145	1.86048	11.8226	47.7835	3129.09
78	38	1.14759	0.584878	1.867	11.7674	47.2834	3122.1
79	38	1.15097	0.583604	1.86936	11.7286	47.1042	3119.58
80	38	1.15643	0.581553	1.87269	11.6813	46.8518	3116.01
81	38	1.16384	0.578771	1.87684	11.6291	46.539	3111.58
82	38	1.17259	0.575489	1.88111	11.5882	46.2187	3107.02
83	38	1.18355	0.571394	1.88643	11.538	45.8229	3101.34
84	38	1.1967	0.566493	1.89276	11.4793	45.3551	3094.58
85	38	1.21196	0.560823	1.90002	11.4149	44.825	3086.86
86	38	1.22937	0.554381	1.90822	11.3439	44.2316	3078.12
87	38	1.24916	0.547097	1.91761	11.2618	43.5617	3068.15
88	38	1.27165	0.538855	1.92859	11.1589	42.7895	3056.51
89	38	1.29727	0.529518	1.94188	11.0166	41.8714	3042.45
90	38	1.32922	0.51793	1.96032	10.7776	40.6264	3022.98
91	38	1.37047	0.503029	1.98584	10.4099	38.9582	2996.16
92	38	1.40437	0.490834	2.00401	10.1964	37.809	2977.14
93	38	1.44474	0.476375	2.02792	9.86725	36.3435	2952.23
94	38	1.48176	0.463162	2.04802	9.62254	35.1521	2931.38
95	38	1.52379	0.44821	2.07255	9.28872	33.7468	2906.07
96	38	1.56438	0.433813	2.09495	9.00579	32.509	2883.07
97	38	1.60895	0.418033	2.12079	8.65448	31.1335	2856.69
98	38	1.65333	0.402351	2.14559	8.33206	29.8641	2831.52
99	38	1.70111	0.385483	2.17319	7.95558	28.5089	2803.7
100	38	1.74959	0.368374	2.20051	7.59281	27.2239	2776.35
101	38	1.8012	0.350153	2.23024	7.18547	25.8883	2746.82
102	38	1.85422	0.331413	2.26026	6.78104	24.6026	2717.23
103	38	1.91033	0.311541	2.29247	6.3381	23.2911	2685.77
104	38	1.96849	0.290889	2.32541	5.89017	22.0187	2653.88
105	38	2.02988	0.269005	2.36047	5.40733	20.7383	2620.29
106	38	2.09393	0.246068	2.39664	4.91353	19.4926	2586.01
107	38	2.16155	0.221719	2.43495	4.38665	18.2523	2550.12
108	38	2.23248	0.196006	2.47472	3.84409	17.0461	2513.32
109	38	2.30747	0.168613	2.51675	3.26892	15.8561	2474.94
110	38	2.38654	0.139476	2.56059	2.67416	14.7019	2435.49
111	38	2.47036	0.108284	2.6069	2.04599	13.5725	2394.46
112	38	2.55919	0.0748628	2.65538	1.39472	12.4823	2352.21
113	38	2.65368	0.0388682	2.70666	0.704185	11.4237	2308.31
114	38	2.75436	0	2.76038	0	10.411	2263.2

0	39	0.187016	1.02217	1.5563	13.5192	76.6642	3459.93
1	39	0.194039	1.01868	1.55754	13.5445	76.5234	3458.58
2	39	0.201267	1.01509	1.55888	13.5686	76.3708	3457.11
3	39	0.208702	1.01142	1.56032	13.5913	76.2064	3455.53
4	39	0.216344	1.00765	1.56187	13.6128	76.0304	3453.83
5	39	0.22419	1.0038	1.56353	13.6331	75.8429	3452.02
6	39	0.232242	0.999855	1.56528	13.6522	75.6441	3450.09
7	39	0.240497	0.995826	1.56714	13.6702	75.4343	3448.05
8	39	0.248954	0.991711	1.5691	13.687	75.2136	3445.91
9	39	0.257612	0.987514	1.57116	13.7028	74.9823	3443.65
10	39	0.26647	0.983234	1.57332	13.7176	74.7407	3441.29
11	39	0.275525	0.978875	1.57557	13.7314	74.489	3438.82
12	39	0.284776	0.974438	1.57791	13.7442	74.2275	3436.25
13	39	0.29422	0.969925	1.58035	13.7562	73.9565	3433.58
14	39	0.303855	0.965338	1.58288	13.7673	73.6761	3430.81
15	39	0.31368	0.96068	1.5855	13.7776	73.3867	3427.94
16	39	0.323692	0.955951	1.58821	13.7871	73.0885	3424.97
17	39	0.333888	0.951155	1.591	13.7958	72.7817	3421.91
18	39	0.344268	0.946293	1.59388	13.8038	72.4664	3418.75
19	39	0.354828	0.941367	1.59685	13.811	72.1429	3415.5
20	39	0.365566	0.936379	1.5999	13.8175	71.8112	3412.16
21	39	0.37648	0.931331	1.60304	13.8232	71.4715	3408.72
22	39	0.387569	0.926226	1.60627	13.8282	71.124	3405.19
23	39	0.398831	0.921063	1.60958	13.8324	70.7686	3401.57
24	39	0.410263	0.915847	1.61297	13.8357	70.4054	3397.85
25	39	0.421865	0.910577	1.61645	13.8383	70.0344	3394.03
26	39	0.433635	0.905256	1.62002	13.8399	69.6558	3390.12
27	39	0.445571	0.899885	1.62368	13.8407	69.2694	3386.12
28	39	0.457672	0.894466	1.62743	13.8404	68.8752	3382.01
29	39	0.469937	0.888999	1.63128	13.8391	68.4733	3377.81
30	39	0.482366	0.883487	1.63521	13.8368	68.0635	3373.5
31	39	0.494956	0.877931	1.63924	13.8333	67.6459	3369.09
32	39	0.507708	0.872332	1.64337	13.8285	67.2204	3364.57
33	39	0.520621	0.866691	1.6476	13.8225	66.787	3359.95
34	39	0.533693	0.861009	1.65193	13.8152	66.3455	3355.21
35	39	0.546925	0.855287	1.65636	13.8064	65.896	3350.37
36	39	0.560315	0.849526	1.66089	13.7961	65.4385	3345.41
37	39	0.573864	0.843728	1.66554	13.7843	64.9729	3340.33
38	39	0.587569	0.837893	1.67029	13.7708	64.4993	3335.14
39	39	0.601431	0.832023	1.67515	13.7557	64.0176	3329.83
40	39	0.615449	0.826118	1.68012	13.7388	63.5279	3324.4
41	39	0.629622	0.82018	1.68521	13.7201	63.0302	3318.85
42	39	0.643949	0.81421	1.69041	13.6995	62.5247	3313.17
43	39	0.658428	0.808208	1.69573	13.6769	62.0114	3307.37
44	39	0.67306	0.802175	1.70116	13.6524	61.4904	3301.44
45	39	0.687841	0.796114	1.70672	13.6259	60.9618	3295.39
46	39	0.702772	0.790025	1.71239	13.5973	60.4259	3289.21
47	39	0.71749	0.784054	1.71772	13.5778	59.9253	3283.39
48	39	0.731635	0.778348	1.72238	13.5754	59.4914	3278.32
49	39	0.745879	0.772632	1.72722	13.5684	59.0427	3273.05
50	39	0.759998	0.766998	1.73196	13.5642	58.6069	3267.9
51	39	0.774457	0.761259	1.73707	13.5516	58.1394	3262.34
52	39	0.788764	0.755611	1.74201	13.5436	57.6905	3256.97
53	39	0.803535	0.749811	1.74745	13.5247	57.2	3251.06
54	39	0.818009	0.744159	1.75255	13.5142	56.743	3245.52
55	39	0.832926	0.738366	1.75812	13.4934	56.2473	3239.48
56	39	0.847891	0.732585	1.76374	13.4722	55.7516	3233.38
57	39	0.862802	0.726857	1.7693	13.4529	55.2648	3227.36
58	39	0.878155	0.720991	1.77532	13.4232	54.7408	3220.83
59	39	0.893254	0.715253	1.78108	13.4002	54.2443	3214.6
60	39	0.90855	0.709471	1.78706	13.3725	53.7328	3208.13
61	39	0.92423	0.703576	1.79345	13.3355	53.1901	3201.21
62	39	0.939546	0.697849	1.79948	13.3073	52.6834	3194.71
63	39	0.955086	0.692069	1.80576	13.2734	52.159	3187.92
64	39	0.970988	0.686185	1.81246	13.2303	51.6055	3180.7
65	39	0.986645	0.680422	1.81892	13.1925	51.076	3173.73
66	39	1.00226	0.674705	1.82538	13.1547	50.5516	3166.77
67	39	1.01827	0.668873	1.8323	13.1066	49.9952	3159.33
68	39	1.0344	0.663026	1.83939	13.0545	49.4304	3151.71
69	39	1.04989	0.657437	1.84587	13.0156	48.919	3144.75
70	39	1.06588	0.651701	1.85292	12.9636	48.3677	3137.18
71	39	1.08209	0.64591	1.86028	12.9045	47.7982	3129.29
72	39	1.0981	0.640219	1.8675	12.848	47.2457	3121.57
73	39	1.11374	0.634684	1.87442	12.7973	46.7209	3114.16
74	39	1.12977	0.629038	1.88183	12.7351	46.1648	3106.25
75	39	1.14594	0.623366	1.88948	12.6669	45.597	3098.08
76	39	1.16188	0.617799	1.897	12.6003	45.0445	3090.06
77	39	1.17629	0.612786	1.9037	12.5439	44.5581	3082.94
78	39	1.17982	0.611563	1.90609	12.5054	44.3855	3080.4
79	39	1.18548	0.609601	1.90947	12.4582	44.1418	3076.79
80	39	1.19315	0.606943	1.91371	12.406	43.8392	3072.3
81	39	1.20219	0.603815	1.91808	12.3644	43.5283	3067.65
82	39	1.2135	0.599913	1.92353	12.3133	43.1441	3061.87
83	39	1.22708	0.595242	1.93002	12.2536	42.69	3055
84	39	1.24284	0.58984	1.93745	12.1877	42.1753	3047.13
85	39	1.26082	0.583701	1.94586	12.115	41.5993	3038.23
86	39	1.28125	0.576759	1.95548	12.0309	40.9496	3028.08
87	39	1.30451	0.568897	1.96673	11.9259	40.2016	3016.24
88	39	1.33102	0.559978	1.98031	11.7817	39.3143	3001.96
89	39	1.36419	0.548874	1.99912	11.5419	38.1157	2982.26
90	39	1.40712	0.534557	2.0251	11.175	36.5137	2955.16
91	39	1.44229	0.522871	2.04367	10.9596	35.4068	2935.89
92	39	1.48431	0.508968	2.06805	10.6303	34.0007	2910.7
93	39	1.52278	0.496279	2.0886	10.3837	32.8558	2889.58
94	39	1.56656	0.481879	2.11362	10.0494	31.5095	2863.99
95	39	1.6088	0.468019	2.13651	9.76471	30.3231	2840.72
96	39	1.6553	0.45279	2.16288	9.41281	29.008	2814.07
97	39	1.70157	0.437653	2.18823	9.08874	27.7944	2788.62
98	39	1.75148	0.421333	2.21641	8.71158	26.5016	2760.52
99	39	1.80213	0.40477	2.24435	8.3473	25.2764	2732.88
100	39	1.85613	0.387093	2.27471	7.93926	24.0057	2703.08
101	39	1.91163	0.368892	2.3054	7.53347	22.7834	2673.21
102	39	1.97045	0.349551	2.33831	7.08985	21.539	2641.48
103	39	2.03145	0.329423	2.372	6.64072	20.3329	2609.32
104	39	2.09594	0.308047	2.40784	6.15729	19.1218	2575.47
105	39	2.16328	0.285606	2.44484	5.66243	17.9448	2540.92
106	39	2.23446	0.261728	2.48402	5.13508	16.7755	2504.78
107	39	2.30922	0.236465	2.52472	4.59162	15.6398	2467.73
108	39	2.38836	0.209487	2.56773	4.01616	14.5218	2429.12
109	39	2.47191	0.18073	2.61262	3.42068	13.4391	2389.44
110	39	2.5606	0.149864	2.66004	2.79261	12.3823	2348.19
111	39	2.65472	0.116716	2.70971	2.14103	11.3638	2305.73
112	39	2.75502	0.0809153	2.76223	1.45472	10.3777	2261.66
113	39	2.86203	0.0421593	2.81744	0.739067	9.43356	2216.26
114	39	2.97662	0	2.87592	0	8.52769	2169.2

0	40	0.198786	1.02509	1.58505	14.3877	73.4361	3428.43
1	40	0.20616	1.0217	1.58647	14.412	73.2801	3426.88
2	40	0.213745	1.01822	1.58799	14.4351	73.1125	3425.21
3	40	0.221541	1.01466	1.58962	14.4568	72.9335	3423.43
4	40	0.229548	1.01101	1.59135	14.4774	72.7432	3421.53
5	40	0.237764	1.00728	1.59319	14.4967	72.5417	3419.51
6	40	0.246189	1.00347	1.59514	14.5149	72.3294	3417.38
7	40	0.254821	0.999579	1.59719	14.532	72.1065	3415.14
8	40	0.263659	0.995608	1.59933	14.548	71.8731	3412.78
9	40	0.272701	0.991561	1.60158	14.5631	71.6296	3410.32
10	40	0.281946	0.987438	1.60393	14.5771	71.3761	3407.75
11	40	0.291391	0.983243	1.60637	14.5902	71.1131	3405.08
12	40	0.301035	0.978976	1.6089	14.6024	70.8406	3402.3
13	40	0.310875	0.974639	1.61153	14.6137	70.559	3399.42
14	40	0.320909	0.970235	1.61425	14.6242	70.2686	3396.44
15	40	0.331135	0.965765	1.61707	14.6339	69.9695	3393.36
16	40	0.341551	0.961232	1.61997	14.6428	69.6619	3390.19
17	40	0.352154	0.956636	1.62296	14.651	69.346	3386.91
18	40	0.362943	0.951981	1.62603	14.6584	69.0221	3383.54
19	40	0.373916	0.947268	1.6292	14.665	68.6902	3380.08
20	40	0.38507	0.942498	1.63245	14.6709	68.3505	3376.52
21	40	0.396403	0.937674	1.63579	14.676	68.0031	3372.86
22	40	0.407914	0.932797	1.63922	14.6803	67.648	3369.11
23	40	0.419601	0.927869	1.64274	14.6837	67.2853	3365.26
24	40	0.431462	0.922892	1.64635	14.6864	66.9151	3361.32
25	40	0.443496	0.917866	1.65004	14.6881	66.5374	3357.27
26	40	0.455702	0.912794	1.65383	14.6889	66.1522	3353.13
27	40	0.468078	0.907676	1.65771	14.6886	65.7594	3348.89
28	40	0.480624	0.902515	1.66168	14.6874	65.3591	3344.54
29	40	0.493339	0.897311	1.66575	14.685	64.9513	3340.1
30	40	0.506221	0.892065	1.66992	14.6815	64.5358	3335.54
31	40	0.51927	0.886779	1.67419	14.6767	64.1128	3330.88
32	40	0.532485	0.881454	1.67855	14.6706	63.682	3326.11
33	40	0.545866	0.87609	1.68302	14.6632	63.2436	3321.23
34	40	0.559412	0.870689	1.6876	14.6543	62.7975	3316.24
35	40	0.573122	0.865252	1.69228	14.6439	62.3437	3311.13
36	40	0.586997	0.85978	1.69707	14.6319	61.8821	3305.9
37	40	0.601036	0.854273	1.70198	14.6183	61.4128	3300.55
38	40	0.615237	0.848733	1.70699	14.603	60.9358	3295.09
39	40	0.6296	0.84316	1.71212	14.5859	60.4512	3289.5
40	40	0.644125	0.837556	1.71736	14.567	59.9591	3283.79
41	40	0.658811	0.831921	1.72272	14.5461	59.4594	3277.95
42	40	0.673656	0.826257	1.7282	14.5234	58.9523	3271.99
43	40	0.68866	0.820564	1.7338	14.4986	58.438	3265.9
44	40	0.703822	0.814843	1.73952	14.4718	57.9166	3259.68
45	40	0.719139	0.809096	1.74536	14.4429	57.3882	3253.33
46	40	0.734234	0.803465	1.75086	14.423	56.8939	3247.36
47	40	0.74873	0.798087	1.75568	14.4199	56.4641	3242.13
48	40	0.763334	0.7927	1.76069	14.4121	56.0203	3236.69
49	40	0.777808	0.78739	1.76559	14.4071	55.5892	3231.38
50	40	0.792638	0.781981	1.77087	14.3938	55.1277	3225.66
51	40	0.807311	0.776659	1.77598	14.3849	54.6843	3220.12
52	40	0.82247	0.771192	1.78158	14.3653	54.2011	3214.05
53	40	0.837319	0.765867	1.78685	14.3538	53.7502	3208.35
54	40	0.852633	0.760406	1.7926	14.3322	53.2624	3202.14
55	40	0.867999	0.754958	1.79839	14.3101	52.7747	3195.88
56	40	0.883308	0.749559	1.80412	14.2898	52.2959	3189.7
57	40	0.899083	0.744029	1.81032	14.2592	51.7814	3183
58	40	0.914592	0.738621	1.81626	14.2351	51.2937	3176.6
59	40	0.930311	0.733171	1.82242	14.2063	50.7919	3169.97
60	40	0.946434	0.727612	1.82899	14.1684	50.2602	3162.89
61	40	0.962177	0.722213	1.8352	14.139	49.7634	3156.21
62	40	0.978158	0.716763	1.84167	14.1039	49.25	3149.26
63	40	0.994522	0.711213	1.84855	14.0597	48.709	3141.87
64	40	1.01063	0.705778	1.8552	14.0207	48.1912	3134.74
65	40	1.0267	0.700386	1.86184	13.9817	47.6786	3127.63
66	40	1.04318	0.694883	1.86894	13.9324	47.1357	3120.02
67	40	1.0598	0.689365	1.87622	13.8791	46.5852	3112.24
68	40	1.07575	0.684093	1.88289	13.8389	46.086	3105.12
69	40	1.09222	0.678678	1.89013	13.7857	45.549	3097.39
70	40	1.10894	0.673209	1.89768	13.7253	44.995	3089.34
71	40	1.12545	0.667835	1.90509	13.6676	44.4576	3081.46
72	40	1.14157	0.662609	1.91219	13.6154	43.9471	3073.9
73	40	1.15811	0.657274	1.91979	13.552	43.407	3065.83
74	40	1.17481	0.651912	1.92763	13.4826	42.8561	3057.52
75	40	1.19127	0.646649	1.93535	13.4148	42.3202	3049.35
76	40	1.20615	0.64191	1.94221	13.3572	41.8485	3042.09
77	40	1.20982	0.640745	1.94464	13.319	41.6827	3039.52
78	40	1.21569	0.638879	1.94809	13.2719	41.4479	3035.88
